OBJECTID,KBIF ID,Facility Name,Facility Street Address,City Name,State,Zip Code ,County Name,Area Development District,NAICS Code,Building Sq Footage,Number of Employees,Average Trucks per Day,Truck Bays,Average Trains Week,Facility Length of Rail,Number of Rail Doors,Prior CHAF ID,Completed CHAF ID,Existing CHAF ID,Intermodal Connector Needs,Comments,Meets Criteria,Area Development District Name,County Number,District Number,District Name,RT Unique,Road Name,Route Prefix,Route Suffix,Route Label,Update Indicator,GUID_Str,End Active Date,GlobalID,last_edited_date,created_user,created_date,last_edited_user,MP,RT_NUMBER,x,y
1626,14429,Kentucky Smelting Technology (KST),140 Bellafato Drive,Paris,KY,40361-,Bourbon,BGADD,331314,46361,50,18,9,0,0,0, , , , ,"MOVED FEATURE; BLDG_SQ_FT, ATD EST",YES,BLUEGRASS ADD,9,7,Lexington,,,,,,2,1BF0CD1F-0B2A-460B-AEAB-D53EBA6ACFA3,,cd96afe8-a8a6-4268-b86f-d0aaf7abdaa0,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9380921.1234,4610687.3075
1627,0,Volt Services Group,1050 Arbor Tech Dr,Hebron,KY, ,Boone,NKADD,55,16000,0,10,10,0,0,0, , , , , ,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,9FE95867-9F53-4025-9AF4-D55236F40929,,4d4a4a48-409e-4213-bac9-7ce7a2a5a9ae,9/1/2023 12:00:00 AM,,,EMILY.BARTEE,,,-9421497.3162,4730451.5187
1628,416413100,Hitachi Automotive Systems Americas Inc,1150 Mayde Road,Berea,KY,40403-,Madison,BGADD,336320,141892,70,12,6,0,0,0, , , , ,"EMPLYMT, ATD EST",YES,BLUEGRASS ADD,76,7,Lexington,,,,,,2,EC0845A1-2F9C-446D-96F4-D56CA4DFB5CC,,11175b81-0ace-46e2-a202-f33193f03007,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9384889.5649,4525224.76
1629,0,US Warehousing,550 Cal Batsel Rd,Bowling Green,KY,42104,Warren,BRADD,493110,103917,0,16,8,0,0,0, , , , ,NEW FEATURE,YES,BARREN RIVER ADD,114,3,Bowling Green,,,,,,2,DE96195C-9BA1-432F-B72A-D56F8705578F,,b8d51344-4a0d-4faa-bba5-59d49c491274,7/16/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9628002.092,4428914.6094
1630,248918102,Radial Inc,40 Logistics Blvd,Richwood,KY,41094-,Boone,NKADD,"454111, 493110, 519130",545000,541,130,105,0,0,0, , , , ,MOVED FEATURE,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,13D3EA27-178D-4EE3-9FE7-D5761A5EEF5C,,302ff42a-a87c-4763-b8a4-586b7d77e550,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9420449.6272,4707938.0661
1631,3004,Rebco Inc,7645 National Tpke,Louisville,KY,40214,Jefferson,KIPDA,"322121, 322299, 326112",255000,12,16,8,0,0,0,IP20080238, , , ,MOVED FEATURE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,35102D1B-5BD3-4466-96A2-D5773677E946,,4c050f25-3feb-4a82-b8e9-a943515dfe67,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9545515.7317,4599623.2438
1632,522009400,Brenntag Mid-South,3900 Tucker Ave,Louisville,KY,40216,Jefferson,KIPDA,493110,23000,65,0,5,0,0,0,, , , ,"UPDATED NAME, SQ FT, ADDRESS",YES,KIPDA ADD,56,5,Louisville,,,,,,2,F91AF090-6107-4099-BB3E-D581AAB66698,,02d72066-db28-4594-bcd7-872cbb5f60ee,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9552616.5487,4609021.6683
1633,0,Saia LTL Freight,1003 Whipple Ct,Lexington,KY,40511,Fayette,BGADD, ,5514,0,36,18,0,0,0, , , , ,NEW FEATURE; ADT EST,YES,BLUEGRASS ADD,34,7,Lexington,,,,,,2,A8ECFEA6-2896-447E-9146-D5C7962BCDBA,,7832b76b-6f99-452e-85ed-edc5ef18f37d,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9406782.4909,4590655.0575
1634,4020,ATI Forge Products Lebanon Operations,400 Corporate Dr,Lebanon,KY,40033,Marion,LTADD,332111,100000,85,8,1,0,0,0, , , , ,New Name=ATI Portland Forge,YES,LINCOLN TRAIL ADD,78,4,Elizabethtown,,,,,,2,5AA53C9A-A1FB-4C73-BD25-D6211D974491,,5ce88602-7a95-4e53-af48-f7fc82cb7e32,6/16/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9488562,4521535
1635,0,Aristech Surfaces,7940 Kentucky Dr,Florence,KY,41042,Boone,NKADD,238330,130000,70,10,5,0,0,0, , , , ,NEW FEATURE,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,9EE9F02D-4B77-4FE2-8795-D63B73E8AC01,,134a5fe9-ecc9-41cd-abfe-6452f2f8da87,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9420672.8407,4719528.9209
1636,1788,Schneider Electric,1601 Mercer Rd,Lexington,KY,40511-1070,Fayette,BGADD,335313,480000,515,22,11,0,0,0, , , , ,ATD EST,YES,BLUEGRASS ADD,34,7,Lexington,,,,,,2,F3BAAC9E-623A-43AB-A182-D64966458039,,7e535102-c73c-48d9-ab07-25f15704073b,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9409098.0319,4590317.0479
1637,0,CEVA Logistics,10640 Freeport Drive,Louisville,KY,40258,Jefferson,KIPDA,493110,423000,14,150,75,0,0,0, , , , ,2024 UPDATE NAME NAICS,YES,KIPDA ADD,56,5,Louisville,,,,,,2,C15B9C5D-5D14-4FA8-8E07-D6A822147998,,942e9286-3db7-4bfb-89ee-42655271b944,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9560644.809,4597274.0497
1638,6155,Green Tokai Co Ltd,1725 Downing Dr,Maysville,KY,41056-8683,Mason,BTADD,336390,120000,292,6,7,0,0,0, , , , ,MOVED FEATURE,YES,BUFFALO TRACE ADD,81,9,Flemingsburg,,,,,,2,74300AEA-8B52-4D14-B5A1-D6D5795F97BC,,64437827-401f-48cc-813f-10be93e390fc,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9332613.3291,4671297.8346
1639,6561,LSC Communications,13487 S Preston Hwy,Lebanon Junction,KY,40150-8218,Bullitt,KIPDA,323111,700000,1038,30,15,0,0,0, , , , , ,YES,KIPDA ADD,15,5,Louisville,,,,,,2,863E782C-975D-4B30-A84B-D6F9DEC23EE3,,a37a45e3-33a6-48ac-98ca-3b167139361b,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9540817.7527,4554143.9024
1640,0,Purem by Eberspächer,7001 Greenbelt Hwy,Louisville,KY,40258,Jefferson,KIPDA,336390,314500,250,36,18,0,0,0, , , , ,2024 UPDATE NAME EMPLYMT NAICS,YES,KIPDA ADD,56,5,Louisville,,,,,,2,820F472D-F895-459C-8841-D70D3AB7004D,,09d20fd9-3b10-460d-843c-aae2a3fd383a,6/30/2024 12:00:00 AM,,,EMILY.BARTEE,,,-9559931.0676,4602449.4391
1641,520013102,HJI Supply Chain Solutions,548 Cedar Grove Road,Shepherdsville,KY,40165,Bullitt,KIPDA,493110,500000,231,160,80,0,0,0,, , , ,"UPDATED NAME, ADDRESS, SQ FT, TRUCK BAY, NUMBER OF TRUCKS",YES,KIPDA ADD,15,5,Louisville,,,,,,2,BEE50C9C-B14A-4D8F-94CC-D73BC34AEAD0,,d5b80caf-998b-4a10-a8e5-b45743665661,7/11/2023 12:00:00 AM,,,EMILY.BARTEE,,,-9540771.0497,4576678.2511
1642,6795,Unicomp,510 Henry Clay Blvd,Lexington,KY,40505-4050,Fayette,BGADD,"334118, 493110",100000,20,6,3,0,0,0, , , , ,"EMPLYMT, ATD EST",YES,BLUEGRASS ADD,34,7,Lexington,,,,,,2,AD707A3C-D0CC-4A04-91E9-D74A3DC476EC,,a735e106-7705-4677-a46f-78d6dbc348c7,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9402707.0447,4584407.9146
1643,304207900,Vista Packaging & Logistics,270 Omega Parkway,Shepherdsville,KY,40165-8513,Bullitt,KIPDA,"493110, 541614, 561210",527250,120,80,40,0,0,0, , , , ,2024 UPDATE NAME STREET TRUCK BAYS,YES,KIPDA ADD,15,5,Louisville,,,,,,2,B1FAEEB4-64BD-4801-8D0F-D7730BEFE66F,,9d7d3606-76a5-4c1e-a50e-908264b5fa3e,6/30/2024 12:00:00 AM,,,EMILY.BARTEE,,,-9538071.7485,4576018.9561
1644,0,"ECS Southeast LLP, TLS",1762 Watterson Trail,Louisville,KY,40299,Jefferson,KIPDA,541690,20000,0,18,9,0,0,0,IP20150319, , , ,NEW FEATURE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,17C55D6B-4E8F-42BA-B665-D773F840B36A,,cbf9a152-356f-428a-b479-52622f8a7fe2,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9524037.8516,4610334.5269
1645,13048,"Radial South, LP, Innotrac",1226 Aviation Boulevard,Hebron,KY,41048-,Boone,NKADD,493110,396000,541,100,94,0,0,0, , , , ,Multiple Tenetnts,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,02E68E73-1C6B-4F9A-9EAF-D78D70BBAFE1,,c196dd39-0d0f-4fc8-a610-5722d5604b30,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9426250.5257,4732937.6407
1646,0,Contenental Web Press,125 Richwood Rd,Walton,KY,41094,Boone,NKADD,323111,207000,85,30,15,5,580,7, , , , ,NEW FEATURE,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,57E62566-F666-4CEC-BA9A-D79C9A01D60D,,a10e649c-99c3-4210-99d7-ec2ce9102201,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9419840.4091,4710029.28
1647,190407900,NTH Works,4701 Allmond Avenue,Louisville,KY,40209,Jefferson,KIPDA,"332119, 332812",250000,59,28,14,0,0,0,, , , ,NAME CHANGE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,99754B8A-10FF-4358-AB3E-D7B309906425,,8fea15a6-afc5-4ed8-92bc-2b344c00fb4b,8/1/2022 12:00:00 AM,,,EMILY.BARTEE,,,-9546496.7354,4604903.4604
1648,0,JACK FAULK AGENCY,95 FORMOSA DR,MADISONVILLE,KY,42431,Hopkins,PEADD, ,9100,8,15,5,0,0,0, , , , ,MOVED FROM 365 WHITTINGTON DR TO 95 FORMOSA DR (270) 824-1394,YES,PENNYRILE ADD,54,2,Madisonville,,,,,,2,58992C41-8B2B-46C7-8FC2-D7BC4DE32A5D,,0e077f51-f13d-4fba-aa6b-8b2762f29300,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9739363.841,4487455.6464
1649,285607901,Ryder SCS,180 Oak Grove Dr,Mt. Sterling,KY,40353-,Montgomery,GWADD,"493110, 493120",265000,40,50,22,0,0,0, , , , , ,YES,GATEWAY ADD,87,7,Lexington,,,,,,2,3D69CFD8-2804-4033-90E6-D81963335AD8,,f579aa30-0f55-4c13-b099-38f6b3b92bc0,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9340387.7115,4593235.984
1650,14262,UPS Supply Chain Solutions,125 Worldwide Blvd,Hebron,KY,41048-,Boone,NKADD,"493110, 541614",710000,445,70,60,0,0,0, , , , , ,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,7425CC48-7868-42F5-80C7-D8249054ECD3,,f75fdc32-4771-4047-9c2e-7b781d8092d9,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9431400.6729,4733655.1315
1651,0,Radiant Global Logistics,1150 Aviation Blvd,Hebron,KY,41048,Boone,NKADD,481112,71000,25,34,17,0,0,0, , , , ,NEW FEATURE,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,4A4DC8A5-425E-4E43-98A4-D8405E964D6B,,d7baa256-a90d-457b-b1a5-5488ebb5e460,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9426011.6945,4732938.1072
1652,0,Comair,1107 Aviation Blvd,Hebron,KY, ,Boone,NKADD,48,256000,0,62,62,0,0,0, , , , , ,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,BC66AE14-B955-4689-9870-D888AE2660CA,,543e8083-912b-4e0c-80fa-e4a6e852cf6b,9/1/2023 12:00:00 AM,,,EMILY.BARTEE,,,-9425675.2228,4733057.2631
1653,0,Titan Research & Development, 101 Rochester Drive,Louisville,KY,40214,Jefferson,KIPDA,561210,114000,0,32,16,0,0,0, , , , ,2024 UPDATE NAME NAICS,YES,KIPDA ADD,56,5,Louisville,,,,,,2,4AD91069-025E-4E85-B7F5-D89BD9FE4616,,6b57e88f-e05b-4dd5-9f0f-252ee3821c57,6/30/2024 12:00:00 AM,,,EMILY.BARTEE,,,-9546018.684,4603814.2674
1654,12500,Kiriu USA Corporation,359 Mitch McConnell Way,Bowling Green,KY,42101-,Warren,BRADD,336340,127982,128,0,8,0,0,0, , , , , ,YES,BARREN RIVER ADD,114,3,Bowling Green,,,,,,2,256E2D19-3A8D-45E4-A046-D89D13F7A840,,dc342e32-6e19-4c9e-acc1-39ffe3ef42d9,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9629423.4943,4428573.2713
1655,403015300,Parallel Products of Kentucky Inc,401 Industry Rd,Louisville,KY,40208,Jefferson,KIPDA,"325199, 551114",34800,15,25,6,0,0,0,, , , ,MOVED FEATURE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,638DFC45-F5B5-4A1D-928A-D8A462995CF0,,fd2f32db-2207-4ecb-a521-2ee0cf55b02a,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9547287.9367,4609833.6399
1656,0,Hillsdale Furniture Distribution Center,2501 Export Drive,Louisville,KY,40219,Jefferson,KIPDA,423210,613000,0,184,92,0,0,0,, , , ,NEW FEATURE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,7E5DD284-DE01-44D7-8E2F-D8E70C31428E,,c333996d-a704-448c-8ad8-0cf650e590ad,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9541851.8345,4596859.8921
1657,0,Hallway Feeds,251 W Loudon Ave,Lexington,KY,40511,Fayette,BGADD, ,151283,30,6,0,0,0,0, , , , ,"NEW FEATURE; Trucks are free-loaded off a platform, ADT EST",YES,BLUEGRASS ADD,34,7,Lexington,,,,,,2,5AD4CBE5-B44B-4E3E-BA2B-D8FE2F25EB71,,61c37ee1-96d1-4df1-880a-43678394fc51,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9405531.6389,4588700.5424
1658,3697,Beckman Coulter Inc,7381 Empire Dr,Florence,KY,41042-2925,Boone,NKADD,"325199, 334516, 334519",215000,210,28,28,0,0,0, , , , , ,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,E3C73DA9-4E57-44EE-9FF3-D9698E86BAF5,,025f4d8a-6d52-4173-872e-9be0425309f1,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9420024.2911,4717824.3732
1659,495513102,Groupon Inc,1081 Aviation Blvd,Hebron,KY,41048-,Boone,NKADD,"493110, 541614",320000,120,100,50,0,0,0, , , , ,LOCATED FEATURE,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,44C86F19-17C0-4607-8559-DA17E8516578,,4bc16878-16f0-41ef-811a-62e19fb161c5,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9425303.2047,4733014.3541
1660,416413102,Health Warehouse.com Inc,7107 Industrial Road,Florence,KY,41042-,Boone,NKADD,"446110, 454111, 551114",64000,54,36,18,0,0,0, , , , ,LOCATED FEATURE,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,D7D0C738-C7BF-42E8-BBB2-DA2BBCD08F5B,,da379a91-23fb-4556-b1e4-ec28f7ef5947,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9419590.8866,4718706.2838
1661,1880,Beneke Wire Co,5540 National Tpke,Louisville,KY,40214-3788,Jefferson,KIPDA,331318,210000,49,16,8,0,0,0,, , , ,MOVED FEATURE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,95D95D26-E5DE-4278-A907-DA6628E04BD5,,33cac0e2-45ab-4618-a061-102e1e22ae8f,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9547102.4349,4600595.8608
1662,0,Amazon Air Hub,290 Wendall H Ford Blvd,Erlanger,KY, ,Boone,NKADD,48,900000,0,84,84,0,0,0, , , , , ,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,B212E3BD-11AA-4F77-A8DD-DAC5346E0187,,9a8ccf50-8712-479e-b99b-1e9c26ad89c9,9/1/2023 12:00:00 AM,,,EMILY.BARTEE,,,-9424285.2837,4726085.6952
1663,1802,Goodwill Opportunity Campus,2820 W Broadway,Louisville,KY,40211-1219,Jefferson,KIPDA,624310,385639,300,0,0,0,0,0, , , , ,2024 UPDATE NAME NAICS SQFT TRUCK_BAYS EMP,YES,KIPDA ADD,56,5,Louisville,,,,,,2,9BCC3E57-9364-4DAD-9C41-DAF4793713F3,,507c23a2-f54e-458d-87d4-c6e1fdcbe883,6/30/2024 12:00:00 AM,,,EMILY.BARTEE,,,-9551154.0632,4614631.264
1664,2454,GE Appliance Park,4000 Buechel Bank Rd,Louisville,KY,40225,Jefferson,KIPDA,"335222, 335224, 335228, 518210",6000000,8500,270,226,0,0,0,, , , ,"UPDATED EMP, SQ FOOTAGE",YES,KIPDA ADD,56,5,Louisville,,,,,,2,8E83603A-4ED8-4A4D-AA5B-DB0073F9D05B,,a4b34964-67b4-4e18-9c65-349ef813fd6a,7/11/2023 12:00:00 AM,,,EMILY.BARTEE,,,-9535128.9578,4603798.3528
1665,4604,Clarendon Flavors LLC,2500 Stanley Gault Parkway,Louisville,KY,40223,Jefferson,KIPDA,"311930, 541711, 551114",83000,15,0,7,0,0,0,, , , ,MOVED FEATURE - KIPDA NEEDS TO POPULATE AND VERIFY ATTRIBUTES,YES,KIPDA ADD,56,5,Louisville,,,,,,2,DD3578E8-649F-4541-8937-DB1BD23206CE,,f07f11d9-a1fb-4ecb-a9ed-05199702bc39,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9519668.6229,4618175.3594
1666,0,Logistix Hub Louisville,266 Eiler Ave,Louisville,KY,40214,Jefferson,KIPDA,493110,262920,0,120,60,0,0,0, , , , ,2023 NEW FEATURE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,44D9FE12-14ED-44C2-A662-DB3C9EDD6AEC,,27d30780-24c0-4f71-90eb-2c34761dc7d9,6/1/2023 12:00:00 AM,,,EMILY.BARTEE,,,-9545949.2972,4602040.0389
1667,0,Freestore Foodband,100 Beacon Dr,Wilder,KY,41076,Campbell,NKADD, ,48000,5,26,13,0,0,0, , , , ,NEW FEATURE,YES,NORTHERN KENTUCKY ADD,19,6,Covington,,,,,,2,53594DDD-C676-4147-B5FB-DB47C2C5D2F6,,8d14f1ca-c49f-420d-8857-bbcc0a4535cd,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9404471.2745,4723881.5102
1668,6332,Wild Flavors Inc,1261 Pacific Avenue,Erlanger,KY,41018-1260,Kenton,NKADD,"311930, 551114",190000,506,10,5,0,0,0, , , , , ,YES,NORTHERN KENTUCKY ADD,59,6,Covington,,,,,,2,D4CB6020-6B00-4E55-BD6E-DB5358760200,,da370c57-5c09-4440-9771-c15c5caeb13f,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9419302.3861,4728351.5863
1669,13903,BlueStar Incorporated,3345 Point Pleasant Road,Hebron,KY,41048-,Boone,NKADD,"423430, 423490, 423610, 493110, 551114",130000,320,10,10,0,0,0, , , , ,MOVED FEATURE,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,79EC7088-1833-4E13-B7E3-DB7CE01716CE,,03a07c88-a32f-43a8-b1b1-fdaf11ec494d,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9421656.1206,4730385.4233
1670,321907904,H T Hackney Co,5550 Commerce Drive,Paducah,KY,42001-,McCracken,PUADD,424410,165000,114,20,20,0,0,0, , , , ,Estimate,YES,PURCHASE ADD,73,1,Paducah,,,,,,2,D5641CCB-2D5E-4419-AE67-DB88C72CB3E0,,76c0f58a-28c6-4c93-a57d-f7dcb008cb5b,6/29/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9873860.3189,4451422.6079
1671,228218100,"Geek Squad City, AmerisourceBergen",345 International Blvd,Brooks,KY,40109,Bullitt,KIPDA,"811212, 493110",237500,1200,110,66,0,0,0,, , , ,"UPDATED NAME, MULTIPLE TENNANTS",YES,KIPDA ADD,15,5,Louisville,,,,,,2,352C9C04-7C9A-4066-9E9B-DB8BDC470B02,,bc97cdcf-12ef-4b41-bd78-f0c55e8271c9,7/11/2023 12:00:00 AM,,,EMILY.BARTEE,,,-9541017.937,4587544.9975
1672,1548,Sunspring America Inc,1105 5th St,Henderson,KY,42420-2803,Henderson,GRADD,332813,105000,103,0,8,0,0,0, , , , ,"UPDATED BAYS, EMP",YES,GREEN RIVER ADD,51,2,Madisonville,,,,,,2,AD99BEA3-4CB0-4672-8DC4-DBAF245476CB,,19f969f7-b0af-4235-8471-a7c930e4d2bf,6/23/2022 12:00:00 AM,,,EMILY.BARTEE,,,-9748820.7575,4556867.0644
1673,1186,Estron Chemicals Inc,807 N Main US Highway 95,Calvert City,KY,42029,Marshall,PUADD,"325211, 325998",100000,81,5,5,3,1000,1, , , , ,Estimate,YES,PURCHASE ADD,79,1,Paducah,,,,,,2,738F6BEE-C30B-4F92-A8EC-DBC048A2C808,,996fdf0e-ca19-44a5-a480-bbef6c36c7b1,6/24/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9835676.2157,4445250.8968
1674,1091,3A Composites USA Inc,208 W 5th St,Benton,KY,42025-1100,Marshall,PUADD,"326113, 326150, 331318",190000,90,6,6,0,0,0, , , , ,Estimate,YES,PURCHASE ADD,79,1,Paducah,,,,,,2,D409FF6E-4CCF-465E-B1F6-DBFEECF05916,,835883f3-e48b-4a72-a581-03ea56359cb3,6/24/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9835957.4086,4420636.0758
1675,319518100,Fuel Total Systems Kentucky Corporation,535 Corporate Drive,Lebanon,KY,40033-,Marion,LTADD,"326199, 332996",144000,151,20,10,0,0,0, , , , ,MOVED FEATURE,YES,LINCOLN TRAIL ADD,78,4,Elizabethtown,,,,,,2,4AE19C2E-25E6-4A7C-AD5E-DC159C29B275,,29ce24bc-b41d-4b6f-9c97-984d3d8f6b9c,6/12/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9489028,4520355.3
1676,0,Louisville Tile Operations Center,3939 Produce Road,Louisville,KY,40218,Jefferson,KIPDA,423320,35000,0,22,11,0,0,0,, , , ,NEW FEATURE,YES,KIPDA ADD,56,5,Louisville,,,,,,2,2CF12C46-89CF-4641-9AF7-DC1FFCB6C0EC,,313fd6fe-8d5d-4653-8b3a-2f1a91f2f8be,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9538688.543,4605268.8013
1677,1681,"Blue Grass Manufacturing Co, Inc.",1454 Jingle Bell Lane,Lexington,KY,40509-4112,Fayette,BGADD,"332618, 332710, 332999, 493110, 561910",96456,86,16,8,0,0,0, , , , ,"BLDG_SQ_FT, ATD EST",YES,BLUEGRASS ADD,34,7,Lexington,,,,,,2,86FB8B0D-2BF0-4A0B-B2F9-DC2BFD7EFE45,,cdae29e4-fe8e-4f15-8a46-2de41b46ba50,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9400971.9237,4584831.6937
1678,1539,Century Aluminum Sebree LLC,9404 State Route 2096,Robards,KY,42452-9735,Henderson,GRADD,331313,1940000,526,40,3,27,11000,8, , , , ,UPDATED EMP,YES,GREEN RIVER ADD,51,2,Madisonville,,,,,,2,463B86EA-D206-48FB-B75A-DC3EE2D6D4C7,,8aa8ae85-0ebe-4a73-a2e4-c93ff83a70fb,6/23/2022 12:00:00 AM,,,EMILY.BARTEE,,,-9740545.2161,4531210.2785
1679,0,American Wood Fibers Inc Warehouse,801 W Main Street,Lebanon,KY,42701,Marion,LTADD,"321113, 321999",140000,0,4,2,0,0,0, , , , ,Warehouse for America Wood Fibers (KBIFID=4019),YES,LINCOLN TRAIL ADD,78,4,Elizabethtown,,,,,,2,FFE39ED8-AD33-4A74-88C8-DC48E3C6B718,,f26d15f9-0530-4212-85ca-da581eb6bbc8,9/1/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9492746.7,4517368.9
1680,0,"SWVA KY, LLC Bba KY Electric Steel",2704 S Big Run Rd,Ashland,KY,41102,Boyd,FIVCO,331110,225000,55,10,6,0,3000,1, , , , ,NEW,YES,FIVCO ADD,10,9,Flemingsburg,,,,,,2,B16409D5-5C10-4277-9C3F-DCAE10892B3B,,2bae17f5-733f-4b72-a3e4-1170e5df8409,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9213377.0093,4631615.3683
1681,3872,Sumitomo Electric Wiring Systems Inc,687 Industrial Dr,Edmonton,KY,42129-8950,Metcalfe,BRADD,"336320, 423610, 423990",151491,330,0,16,0,0,0, , , , , ,YES,BARREN RIVER ADD,85,3,Bowling Green,,,,,,2,B5202971-27CA-46D1-A23C-DCB54C2515B0,,54f75d06-bd62-4faa-b3e5-944bbe13803a,6/30/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9529471.94,4439195.5046
1682,1474,Bluegrass Dairy and Food Inc,1117 Cleveland Ave,Glasgow,KY,42141-1011,Barren,BRADD,"311511, 311514, 541712",61273,130,0,7,0,0,0, , , , ,MOVED FEATURE,YES,BARREN RIVER ADD,5,3,Bowling Green,,,,,,2,6C6115CD-C880-4187-AA3D-DCCA3ECA88B1,,5a5b101d-d39b-439a-9c50-da797e08dd9a,6/10/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9566613.5216,4437637.5523
1683,495513101,Jomel Seams Reasonable LLC,426 S High Street,Burkesville,KY,42717-,Cumberland,LCADD,314120,68000,56,2,6,0,0,0, , , , ,LOCATED FEATURE,YES,LAKE CUMBERLAND ADD,29,8,Somerset,,,,,,2,6A98F509-8F7F-40DA-8484-DCFA9B053BEB,,50253481-285e-4f61-9959-4bd276ea7e12,6/29/2020 12:00:00 AM,,,EMILY.BARTEE,,,-9503914.4247,4409586.8966
1684,1400,Crescent Paper Tube Co,7325 Industrial Rd,Florence,KY,41042-2911,Boone,NKADD,322219,110000,40,15,8,0,0,0, , , , , ,YES,NORTHERN KENTUCKY ADD,8,6,Covington,,,,,,2,FB550067-6F17-480A-B0CC-DD2B694CA0B7,,041a1107-8918-4c4c-9e1c-5654e925c172,9/8/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9420111.769,4718600.575
1685,2440,Ford Motor Company LAP,2000 Fern Valley Rd,Louisville,KY,40213-3502,Jefferson,KIPDA,336111,3500000,4960,0,0,0,0,0,IP20080240, , , , ,YES,KIPDA ADD,56,5,Louisville,,,,,,2,23F50ECE-BA84-419F-BF75-DD50B8C77026,,bc306f79-fbc5-4aaf-9118-27dd9cfb3a4e,7/21/2021 12:00:00 AM,,,EMILY.BARTEE,,,-9543139.7432,4601311.0685
